,user_id,item_id,score,rank
2209,221,202,2.1758084,10
2210,222,97,3.5912402,1
2211,222,55,3.470115,2
2212,222,77,3.4216082,3
2213,222,118,3.3708537,4
2214,222,684,3.3531075,5
2215,222,273,3.2137122,6
2216,222,143,3.0542047,7
2217,222,42,3.0521955,8
2218,222,151,2.993201,9
2219,222,203,2.8108056,10
2220,223,15,2.8838189,1
2221,223,50,2.5866587,2
2222,223,181,2.3872926,3
2223,223,100,2.1055233,4
2224,223,471,1.8949379,5
2225,223,151,1.7490228,6
2226,223,274,1.7294048,7
2227,223,748,1.6682886,8
2228,223,328,1.6244618,9
2229,223,763,1.5210927,10
2230,224,69,2.2276382,1
2231,224,9,1.9597168,2
2232,224,735,1.9139043,3
2233,224,77,1.8919255,4
2234,224,288,1.8790303,5
2235,224,272,1.8421202,6
2236,224,275,1.8352236,7
2237,224,471,1.7957765,8
2238,224,241,1.7698995,9
2239,224,739,1.7141005,10
2240,225,357,0.88739336,1
2241,225,483,0.8458434,2
2242,225,127,0.83488005,3
2243,225,187,0.78397954,4
2244,225,480,0.7725226,5
2245,225,134,0.76970536,6
2246,225,197,0.75456303,7
2247,225,174,0.7470282,8
2248,225,435,0.74436414,9
2249,225,496,0.73457175,10
2250,226,50,1.9581069,1
2251,226,100,1.8143898,2
2252,226,7,1.5582598,3
2253,226,181,1.4029268,4
2254,226,56,1.3462737,5
2255,226,1,1.2403764,6
2256,226,222,1.2094725,7
2257,226,127,1.2042892,8
2258,226,475,1.1216987,9
2259,226,183,1.1159315,10
2260,227,276,1.9367408,1
2261,227,237,1.7189754,2
2262,227,9,1.6396078,3
2263,227,508,1.4762856,4
2264,227,117,1.4518572,5
2265,227,1,1.4296974,6
2266,227,275,1.3651426,7
2267,227,151,1.3644912,8
2268,227,111,1.3295038,9
2269,227,248,1.274344,10
2270,228,258,0.83344156,1
2271,228,313,0.7456354,2
2272,228,302,0.71682405,3
2273,228,300,0.71096754,4
2274,228,269,0.59944516,5
2275,228,328,0.506938,6
2276,228,315,0.46304494,7
2277,228,318,0.45032254,8
2278,228,333,0.43335602,9
2279,228,301,0.42301524,10
2280,229,313,1.543827,1
2281,229,286,1.2904747,2
2282,229,328,1.1620668,3
2283,229,315,1.100462,4
2284,229,307,1.0245148,5
2285,229,333,0.99325967,6
2286,229,268,0.9290005,7
2287,229,326,0.91913587,8
2288,229,301,0.90880924,9
2289,229,750,0.88926744,10
2290,230,172,3.73706,1
2291,230,318,3.7357175,2
2292,230,173,3.1856391,3
2293,230,133,2.9172196,4
2294,230,191,2.8848848,5
2295,230,15,2.872912,6
2296,230,215,2.8671935,7
2297,230,483,2.6626325,8
2298,230,151,2.631491,9
2299,230,419,2.6213095,10
2300,231,258,0.7814156,1
2301,231,237,0.7729143,2
2302,231,181,0.76031744,3
2303,231,121,0.7529695,4
2304,231,117,0.6908482,5
2305,231,294,0.68076915,6
2306,231,286,0.6602234,7
2307,231,100,0.63633466,8
2308,231,125,0.5941462,9
2309,231,118,0.58324295,10
2310,232,174,2.7968647,1
2311,232,12,2.535305,2
2312,232,216,2.2740195,3
2313,232,258,2.1791666,4
2314,232,168,2.1355708,5
2315,232,197,2.07071,6
2316,232,238,1.9945086,7
2317,232,483,1.8898797,8
2318,232,427,1.8746487,9
2319,232,134,1.8183953,10
2320,233,357,3.7878087,1
2321,233,427,2.9755833,2
2322,233,132,2.9709165,3
2323,233,496,2.8121774,4
2324,233,134,2.7304132,5
2325,233,237,2.643592,6
2326,233,22,2.5458045,7
2327,233,28,2.4940574,8
2328,233,15,2.425821,9
2329,233,655,2.3608816,10
2330,234,514,5.1025996,1
2331,234,275,3.493545,2
2332,234,187,3.479847,3
2333,234,509,3.419084,4
2334,234,529,3.286379,5
2335,234,203,3.2564056,6
2336,234,121,2.9859803,7
2337,234,633,2.9172096,8
2338,234,318,2.7058084,9
2339,234,58,2.6422248,10
2340,235,286,2.121947,1
2341,235,89,2.1070957,2
2342,235,127,2.104594,3
2343,235,172,2.02144,4
2344,235,173,1.9433839,5
2345,235,216,1.8631611,6
2346,235,168,1.851869,7
2347,235,210,1.8490093,8
2348,235,511,1.8407726,9
2349,235,70,1.7238401,10
2350,236,357,3.1526148,1
2351,236,1,2.8447766,2
2352,236,22,2.4231384,3
2353,236,121,2.3735788,4
2354,236,197,2.3248866,5
2355,236,286,2.2911158,6
2356,236,215,2.2819679,7
2357,236,71,2.1072676,8
2358,236,300,2.1033106,9
2359,236,125,2.0062442,10
2360,237,50,1.780238,1
2361,237,100,1.6000476,2
2362,237,135,1.5956275,3
2363,237,23,1.5565957,4
2364,237,654,1.5016356,5
2365,237,427,1.4937491,6
2366,237,480,1.4897475,7
2367,237,194,1.4739496,8
2368,237,56,1.4552091,9
2369,237,514,1.426218,10
2370,238,1,1.1015282,1
2371,238,50,1.0713319,2
2372,238,117,1.0531147,3
2373,238,100,0.9914059,4
2374,238,181,0.9672881,5
2375,238,300,0.93403256,6
2376,238,15,0.92548686,7
2377,238,118,0.9217719,8
2378,238,222,0.87574947,9
2379,238,742,0.8589014,10
2380,239,480,3.2361825,1
2381,239,23,3.2255588,2
2382,239,197,3.1420894,3
2383,239,191,3.1022315,4
2384,239,657,2.9075232,5
2385,239,211,2.8780925,6
2386,239,127,2.876125,7
2387,239,357,2.7976325,8
2388,239,199,2.7482853,9
2389,239,170,2.7023065,10
2390,240,313,1.3465197,1
2391,240,300,1.3126601,2
2392,240,258,1.268947,3
2393,240,272,1.0901417,4
2394,240,328,1.0125861,5
2395,240,315,0.9488654,6
2396,240,333,0.87213206,7
2397,240,316,0.8162126,8
2398,240,268,0.81030726,9
2399,240,326,0.8020598,10
2400,241,313,1.2527441,1
2401,241,258,1.2170111,2
2402,241,272,0.9667978,3
2403,241,328,0.96385926,4
2404,241,333,0.8976091,5
2405,241,269,0.8556815,6
2406,241,307,0.8525295,7
2407,241,315,0.8256076,8
2408,241,326,0.7661325,9
2409,241,340,0.76533866,10
2410,242,286,0.6092299,1
2411,242,258,0.50753766,2
2412,242,100,0.481614,3
2413,242,269,0.46408275,4
2414,242,313,0.44566217,5
2415,242,237,0.40890634,6
2416,242,14,0.4061889,7
2417,242,1,0.40219188,8
2418,242,50,0.39304066,9
2419,242,300,0.39152676,10
2420,243,275,2.7753818,1
2421,243,70,2.152873,2
2422,243,216,1.9285253,3
2423,243,100,1.83947,4
2424,243,9,1.8345925,5
2425,243,660,1.6952288,6
2426,243,213,1.6810995,7
2427,243,462,1.5553085,8
2428,243,15,1.539385,9
2429,243,97,1.4249989,10
2430,244,98,4.5524993,1
2431,244,423,3.720461,2
2432,244,12,3.681874,3
2433,244,11,3.4850302,4
2434,244,143,3.1113775,5
2435,244,288,3.0723467,6
2436,244,582,2.8096144,7
2437,244,588,2.7981777,8
2438,244,25,2.7734163,9
2439,244,202,2.698475,10
2440,245,50,0.6133664,1
2441,245,181,0.57083756,2
2442,245,121,0.5554471,3
2443,245,1,0.51814216,4
2444,245,222,0.5054192,5
2445,245,118,0.4394221,6
2446,245,313,0.43932858,7
2447,245,288,0.43849978,8
2448,245,294,0.4319662,9
2449,245,257,0.4023573,10
2450,246,168,3.1618168,1
2451,246,7,3.0531132,2
2452,246,222,2.6976357,3
2453,246,183,2.6078398,4
2454,246,91,2.4073138,5
2455,246,89,2.3767543,6
2456,246,200,2.2700465,7
2457,246,234,2.1017225,8
2458,246,28,2.0682342,9
2459,246,144,2.0648382,10
2460,247,50,1.3099716,1
2461,247,286,1.0593814,2
2462,247,313,0.8732484,3
2463,247,1,0.8502796,4
2464,247,174,0.7262556,5
2465,247,98,0.7057579,6
2466,247,275,0.6985402,7
2467,247,318,0.6658641,8
2468,247,127,0.6640381,9
2469,247,302,0.6602326,10
2470,248,174,2.4801376,1
2471,248,56,2.0789351,2
2472,248,222,1.91678,3
2473,248,127,1.8665419,4
2474,248,195,1.8653258,5
2475,248,173,1.6746769,6
2476,248,144,1.582771,7
2477,248,258,1.5314766,8
2478,248,228,1.5218384,9
2479,248,12,1.450321,10
2480,249,127,4.666895,1
2481,249,475,4.001389,2
2482,249,11,3.2805564,3
2483,249,204,3.1358464,4
2484,249,276,3.063638,5
2485,249,153,2.730602,6
2486,249,150,2.7022898,7
2487,249,151,2.638709,8
2488,249,508,2.6286001,9
2489,249,288,2.5302994,10
2490,250,7,3.5121553,1
2491,250,286,2.4555058,2
2492,250,172,2.4504685,3
2493,250,168,2.3975399,4
2494,250,185,2.333957,5
2495,250,173,2.2420886,6
2496,250,268,2.1986334,7
2497,250,318,2.054197,8
2498,250,508,2.012765,9
2499,250,423,2.0024395,10
2500,251,121,3.313589,1
2501,251,100,3.148682,2
2502,251,257,2.5168922,3
2503,251,127,2.173716,4
2504,251,174,1.9641087,5
2505,251,258,1.9618759,6
2506,251,276,1.9209564,7
2507,251,98,1.8825593,8
2508,251,546,1.8302382,9
2509,251,9,1.7469735,10
2510,252,100,1.0375957,1
2511,252,237,0.6453299,2
2512,252,7,0.6440227,3
2513,252,275,0.6353007,4
2514,252,285,0.6218599,5
2515,252,9,0.5981044,6
2516,252,137,0.59793025,7
2517,252,50,0.57271683,8
2518,252,13,0.54349834,9
2519,252,111,0.5257353,10
2520,253,50,3.5439641,1
2521,253,174,3.4710696,2
2522,253,172,2.7360184,3
2523,253,181,2.7175415,4
2524,253,69,2.6023686,5
2525,253,204,2.4757807,6
2526,253,357,2.4123807,7
2527,253,216,2.135551,8
2528,253,195,2.0857477,9
2529,253,423,2.043479,10
2530,254,173,2.9142342,1
2531,254,121,2.8290017,2
2532,254,95,2.66043,3
2533,254,402,2.2117805,4
2534,254,215,2.174407,5
2535,254,191,2.1193035,6
2536,254,91,2.1143594,7
2537,254,230,2.0850115,8
2538,254,294,2.0451083,9
2539,254,185,1.9565505,10
2540,255,258,1.7627213,1
2541,255,742,1.2905803,2
2542,255,333,1.2354041,3
2543,255,50,1.1800106,4
2544,255,185,1.1731842,5
2545,255,181,1.1373882,6
2546,255,282,1.1083376,7
2547,255,183,1.1075693,8
2548,255,151,1.0921748,9
2549,255,475,1.0713184,10
2550,256,273,3.5895257,1
2551,256,111,3.0005555,2
2552,256,472,2.9780593,3
2553,256,127,2.7799592,4
2554,256,281,2.7793834,5
2555,256,241,2.7739758,6
2556,256,144,2.7132304,7
2557,256,62,2.679038,8
2558,256,69,2.6097007,9
2559,256,176,2.5976324,10
2560,257,258,2.2240071,1
2561,257,137,1.8092265,2
2562,257,283,1.6038634,3
2563,257,9,1.5344907,4
2564,257,276,1.5314244,5
2565,257,7,1.5295641,6
2566,257,124,1.4500822,7
2567,257,83,1.4347032,8
2568,257,13,1.4345813,9
2569,257,213,1.2910306,10
2570,258,313,1.7512717,1
2571,258,302,1.5230056,2
2572,258,307,1.1208956,3
2573,258,269,1.10772,4
2574,258,315,1.080112,5
2575,258,288,1.0376676,6
2576,258,301,0.9169679,7
2577,258,316,0.9142989,8
2578,258,310,0.90026444,9
2579,258,327,0.8992215,10
2580,259,50,1.8810453,1
2581,259,100,1.5202295,2
2582,259,258,1.4257666,3
2583,259,56,1.3815044,4
2584,259,7,1.3761028,5
2585,259,1,1.2283775,6
2586,259,127,1.144725,7
2587,259,151,1.008268,8
2588,259,174,0.98704284,9
2589,259,268,0.9545011,10
2590,260,300,1.1600031,1
2591,260,302,1.04518,2
2592,260,328,0.94636756,3
2593,260,286,0.91044337,4
2594,260,272,0.8477471,5
2595,260,326,0.76046777,6
2596,260,315,0.7198957,7
2597,260,269,0.70963997,8
2598,260,294,0.6898816,9
2599,260,327,0.6618136,10
2600,261,313,1.0068446,1
2601,261,258,0.9453809,2
2602,261,328,0.8370779,3
2603,261,294,0.8220234,4
2604,261,302,0.76539975,5
2605,261,333,0.7538985,6
2606,261,286,0.7357892,7
2607,261,307,0.6832379,8
2608,261,272,0.6668817,9
2609,261,748,0.64312005,10
2610,262,151,2.9081504,1
2611,262,196,2.741863,2
2612,262,173,2.6125553,3
2613,262,215,2.592898,4
2614,262,28,2.4856226,5
2615,262,168,2.2167363,6
2616,262,88,2.2043188,7
2617,262,97,2.1401436,8
2618,262,133,2.0121524,9
2619,262,8,1.9522269,10
2620,263,172,3.7872202,1
2621,263,427,3.188214,2
2622,263,197,3.0731876,3
2623,263,191,2.8623264,4
2624,263,187,2.8241875,5
2625,263,603,2.729546,6
2626,263,173,2.6585913,7
2627,263,286,2.632733,8
2628,263,56,2.5765812,9
2629,263,313,2.559026,10
2630,264,475,2.977994,1
2631,264,474,2.3528712,2
2632,264,154,2.2447658,3
2633,264,151,2.170282,4
2634,264,134,2.0915365,5
2635,264,191,2.022618,6
2636,264,169,2.0144076,7
2637,264,50,2.0002522,8
2638,264,268,1.9977089,9
2639,264,89,1.9804809,10
2640,265,121,2.0671973,1
2641,265,742,1.8641559,2
2642,265,15,1.8042257,3
2643,265,405,1.7765206,4
2644,265,118,1.7112294,5
2645,265,276,1.6864879,6
2646,265,181,1.6608933,7
2647,265,7,1.5812782,8
2648,265,471,1.5080813,9
2649,265,127,1.4389005,10
2650,266,258,0.6971294,1
2651,266,285,0.6896084,2
2652,266,15,0.6591421,3
2653,266,137,0.61996084,4
2654,266,283,0.6135569,5
2655,266,50,0.6120991,6
2656,266,1,0.6018029,7
2657,266,124,0.5873453,8
2658,266,111,0.5741142,9
2659,266,7,0.54516983,10
2660,267,96,5.471755,1
2661,267,79,4.3983655,2
2662,267,173,3.9378927,3
2663,267,11,3.5087779,4
2664,267,4,3.4474573,5
2665,267,403,3.4105334,6
2666,267,184,3.0218573,7
2667,267,234,2.6963825,8
2668,267,238,2.6747994,9
2669,267,42,2.5632248,10
2670,268,175,4.174031,1
2671,268,202,3.4369655,2
2672,268,431,3.1168113,3
2673,268,22,3.0785213,4
2674,268,109,2.6941638,5
2675,268,62,2.6046379,6
2676,268,217,2.535864,7
2677,268,367,2.4964068,8
2678,268,150,2.4445288,9
2679,268,231,2.3927975,10
2680,269,12,3.6832845,1
2681,269,127,3.4824045,2
2682,269,480,3.2485976,3
2683,269,443,3.2055285,4
2684,269,223,2.8308213,5
2685,269,32,2.8302948,6
2686,269,504,2.7616374,7
2687,269,507,2.7109673,8
2688,269,558,2.5548844,9
2689,269,203,2.5307565,10
2690,270,9,2.5995712,1
2691,270,151,2.4026213,2
2692,270,100,2.1695182,3
2693,270,276,2.0424073,4
2694,270,91,2.02686,5
2695,270,228,2.0192404,6
2696,270,660,1.9927881,7
2697,270,89,1.989898,8
2698,270,98,1.9108179,9
2699,270,223,1.8517683,10
2700,271,483,4.632589,1
2701,271,199,3.8721287,2
2702,271,132,3.7875478,3
2703,271,187,3.7026396,4
2704,271,56,3.4575653,5
2705,271,14,3.2055705,6
2706,271,213,3.1686435,7
2707,271,86,3.1275308,8
2708,271,655,3.017322,9
2709,271,143,2.9866111,10
2710,272,127,2.2550104,1
2711,272,64,2.1707904,2
2712,272,172,1.9906672,3
2713,272,180,1.9758615,4
2714,272,318,1.8993306,5
2715,272,182,1.8804628,6
2716,272,135,1.8548868,7
2717,272,12,1.8221931,8
2718,272,603,1.8005537,9
2719,272,195,1.7925168,10
2720,273,302,1.3176776,1
2721,273,300,1.0859025,2
2722,273,258,1.0037345,3
2723,273,269,0.9822337,4
2724,273,328,0.88949776,5
2725,273,333,0.7715881,6
2726,273,301,0.75533724,7
2727,273,750,0.71371454,8
2728,273,327,0.7107995,9
2729,273,326,0.703143,10
2730,274,121,3.0023496,1
2731,274,50,2.4900594,2
2732,274,405,2.37499,3
2733,274,25,2.246294,4
2734,274,275,1.9952241,5
2735,274,151,1.9949074,6
2736,274,7,1.9677922,7
2737,274,288,1.8208718,8
2738,274,284,1.797002,9
2739,274,222,1.7780275,10
2740,275,172,2.7828941,1
2741,275,82,2.2338412,2
2742,275,195,2.1170495,3
2743,275,168,1.9481125,4
2744,275,265,1.9267703,5
2745,275,151,1.907143,6
2746,275,79,1.7615036,7
2747,275,204,1.7151763,8
2748,275,98,1.666719,9
2749,275,405,1.5917939,10
2750,276,93,3.735222,1
2751,276,208,3.465117,2
2752,276,90,3.4344115,3
2753,276,216,3.2384813,4
2754,276,132,3.1945975,5
2755,276,191,3.1831605,6
2756,276,327,3.0524032,7
2757,276,54,3.0117035,8
2758,276,651,3.0106983,9
2759,276,2,2.9369717,10
2760,277,9,2.0390787,1
2761,277,282,1.8831986,2
2762,277,125,1.775646,3
2763,277,275,1.6774101,4
2764,277,118,1.6642776,5
2765,277,475,1.6200734,6
2766,277,257,1.5950562,7
2767,277,151,1.5702205,8
2768,277,288,1.5023476,9
2769,277,127,1.4989172,10
2770,278,300,1.4327229,1
2771,278,328,1.0898583,2
2772,278,272,1.04241,3
2773,278,269,0.96932137,4
2774,278,333,0.9547202,5
2775,278,307,0.9455786,6
2776,278,326,0.870076,7
2777,278,301,0.7895133,8
2778,278,690,0.7720056,9
2779,278,327,0.75897765,10
2780,279,568,3.9201164,1
2781,279,154,3.882575,2
2782,279,430,3.6888998,3
2783,279,72,3.1795695,4
2784,279,68,3.155572,5
2785,279,475,2.9219246,6
2786,279,8,2.9210782,7
2787,279,91,2.907863,8
2788,279,1016,2.889681,9
2789,279,298,2.8631575,10
2790,280,196,3.6259737,1
2791,280,28,3.5588057,2
2792,280,97,3.4049985,3
2793,280,121,3.4007316,4
2794,280,64,3.2378573,5
2795,280,143,3.181492,6
2796,280,15,2.8991745,7
2797,280,732,2.7683992,8
2798,280,651,2.6624525,9
2799,280,356,2.494131,10
2800,281,313,1.416218,1
2801,281,258,1.3871698,2
2802,281,302,1.2282876,3
2803,281,328,1.1346263,4
2804,281,286,1.0666653,5
2805,281,272,1.0313755,6
2806,281,307,0.9570197,7
2807,281,269,0.8940571,8
2808,281,315,0.8859337,9
2809,281,288,0.84101754,10
2810,282,302,0.85440856,1
2811,282,313,0.81493795,2
2812,282,258,0.7287857,3
2813,282,272,0.6454328,4
2814,282,328,0.614466,5
2815,282,286,0.61358446,6
2816,282,288,0.59798014,7
2817,282,269,0.59621793,8
2818,282,315,0.5752364,9
2819,282,307,0.56667244,10
2820,283,181,2.0844824,1
2821,283,1,2.0634444,2
2822,283,172,1.927147,3
2823,283,174,1.7385311,4
2824,283,257,1.5320542,5
2825,283,588,1.4754013,6
2826,283,153,1.3908769,7
2827,283,191,1.2717518,8
2828,283,169,1.2562255,9
2829,283,408,1.2517421,10
2830,284,313,3.205008,1
2831,284,258,2.706273,2
2832,284,269,2.5033782,3
2833,284,316,2.0218341,4
2834,284,326,1.8943772,5
2835,284,327,1.8603578,6
2836,284,288,1.7059458,7
2837,284,294,1.6135283,8
2838,284,271,1.4929321,9
2839,284,331,1.4895114,10
2840,285,127,1.1435907,1
2841,285,50,1.0903535,2
2842,285,313,0.99040586,3
2843,285,288,0.87383825,4
2844,285,269,0.833284,5
2845,285,333,0.80425745,6
2846,285,98,0.7968372,7
2847,285,328,0.79113954,8
2848,285,272,0.73997235,9
2849,285,294,0.72515655,10
2850,286,8,3.3210156,1
2851,286,238,3.3039873,2
2852,286,153,3.2672062,3
2853,286,208,3.2290273,4
2854,286,222,3.1728685,5
2855,286,143,3.1627073,6
2856,286,283,3.0273387,7
2857,286,313,2.8876703,8
2858,286,99,2.7109,9
2859,286,24,2.6483254,10
2860,287,7,2.221721,1
2861,287,1,2.131114,2
2862,287,288,2.1218624,3
2863,287,475,2.0374787,4
2864,287,127,1.6701204,5
2865,287,257,1.6052974,6
2866,287,508,1.6033305,7
2867,287,282,1.5957078,8
2868,287,151,1.5691943,9
2869,287,56,1.5438113,10
2870,288,127,2.9600303,1
2871,288,56,2.3743093,2
2872,288,187,2.0780852,3
2873,288,302,2.0513713,4
2874,288,79,1.9489138,5
2875,288,172,1.897383,6
2876,288,483,1.8197027,7
2877,288,313,1.8112142,8
2878,288,423,1.7727951,9
2879,288,181,1.7713376,10
2880,289,118,0.8869919,1
2881,289,1,0.8505059,2
2882,289,237,0.77971494,3
2883,289,181,0.70603734,4
2884,289,100,0.6978284,5
2885,289,257,0.68169534,6
2886,289,7,0.65885997,7
2887,289,282,0.6563423,8
2888,289,50,0.6545038,9
2889,289,597,0.654177,10
2890,290,50,4.8246694,1
2891,290,82,3.3162205,2
2892,290,173,3.2007446,3
2893,290,222,3.1695778,4
2894,290,132,2.8790982,5
2895,290,79,2.877356,6
2896,290,195,2.7337103,7
2897,290,143,2.5966275,8
2898,290,393,2.2603257,9
2899,290,88,2.2161672,10
2900,291,42,4.2091722,1
2901,291,182,3.6281664,2
2902,291,68,3.2517343,3
2903,291,559,3.1950154,4
2904,291,150,3.177699,5
2905,291,25,3.1539922,6
2906,291,628,3.0531428,7
2907,291,433,3.0363088,8
2908,291,144,2.9719317,9
2909,291,276,2.8903344,10
2910,292,174,3.6352096,1
2911,292,89,3.2720256,2
2912,292,474,2.9265745,3
2913,292,172,2.8828218,4
2914,292,175,2.741165,5
2915,292,195,2.723727,6
2916,292,121,2.4280002,7
2917,292,185,2.4225132,8
2918,292,515,2.3802247,9
2919,292,134,2.35583,10
2920,293,318,3.8943064,1
2921,293,191,3.5355494,2
2922,293,197,3.4939845,3
2923,293,423,3.484761,4
2924,293,135,3.4084582,5
2925,293,9,3.0262625,6
2926,293,58,2.869821,7
2927,293,42,2.8507445,8
2928,293,385,2.7894552,9
2929,293,475,2.742948,10
2930,294,302,3.290037,1
2931,294,282,2.8137412,2
2932,294,127,2.773189,3
2933,294,271,2.5741048,4
2934,294,508,2.568502,5
2935,294,25,2.312019,6
2936,294,326,2.2956085,7
2937,294,289,2.2592974,8
2938,294,628,2.2201624,9
2939,294,272,2.1944382,10
2940,295,172,4.337129,1
2941,295,28,4.183972,2
2942,295,432,3.5233629,3
2943,295,393,3.4479814,4
2944,295,135,3.0896542,5
2945,295,8,3.04251,6
2946,295,275,2.9244509,7
2947,295,176,2.8363402,8
2948,295,732,2.807322,9
2949,295,200,2.7993133,10
2950,296,174,3.5794966,1
2951,296,64,3.1792269,2
2952,296,12,3.175378,3
2953,296,302,2.977133,4
2954,296,318,2.9384394,5
2955,296,603,2.7949114,6
2956,296,197,2.7435613,7
2957,296,258,2.7314215,8
2958,296,479,2.6976707,9
2959,296,300,2.695707,10
2960,297,172,4.095613,1
2961,297,127,3.8529298,2
2962,297,318,3.141525,3
2963,297,313,3.0456812,4
2964,297,64,2.9840317,5
2965,297,89,2.8890388,6
2966,297,276,2.616141,7
2967,297,275,2.5337884,8
2968,297,179,2.5264118,9
2969,297,408,2.4987872,10
2970,298,181,4.0165257,1
2971,298,64,3.5205505,2
2972,298,15,3.334288,3
2973,298,191,3.2129984,4
2974,298,100,3.0878904,5
2975,298,135,3.039898,6
2976,298,216,3.031243,7
2977,298,480,2.8674593,8
2978,298,173,2.8578913,9
2979,298,56,2.4871001,10
2980,299,269,4.1900563,1
2981,299,14,4.1615605,2
2982,299,124,3.7573984,3
2983,299,116,3.746497,4
2984,299,8,3.4594514,5
2985,299,172,3.2693257,6
2986,299,709,3.2274868,7
2987,299,134,3.1841679,8
2988,299,268,2.9809413,9
2989,299,42,2.8169425,10
2990,300,313,0.4812626,1
2991,300,333,0.4183557,2
2992,300,328,0.4181001,3
2993,300,302,0.41391325,4
2994,300,258,0.37823623,5
2995,300,272,0.3345807,6
2996,300,307,0.3309176,7
2997,300,748,0.3080663,8
2998,300,315,0.2973056,9
2999,300,268,0.29293,10
3000,301,79,4.902379,1
3001,301,56,4.62916,2
3002,301,98,4.560648,3
3003,301,234,3.518568,4
3004,301,257,2.8760524,5
3005,301,125,2.705216,6
3006,301,191,2.6715138,7
3007,301,238,2.6553178,8
3008,301,227,2.6061723,9
3009,301,208,2.5932174,10
3010,302,258,0.5740912,1
3011,302,313,0.5503883,2
3012,302,300,0.543286,3
3013,302,302,0.47722983,4
3014,302,328,0.42974603,5
3015,302,288,0.40938786,6
3016,302,286,0.40344983,7
3017,302,272,0.38605982,8
3018,302,307,0.38427514,9
3019,302,269,0.3417795,10
3020,303,154,3.9549391,1
3021,303,175,3.8166747,2
3022,303,200,3.7513177,3
3023,303,732,3.5311065,4
3024,303,196,3.3862898,5
3025,303,89,3.3526783,6
3026,303,66,3.3018084,7
3027,303,628,3.2518916,8
3028,303,180,3.2031271,9
3029,303,69,3.1377623,10
3030,304,258,1.0432993,1
3031,304,302,0.9391717,2
3032,304,272,0.856427,3
3033,304,288,0.8428392,4
3034,304,333,0.8329372,5
3035,304,748,0.7478343,6
3036,304,307,0.73993117,7
3037,304,315,0.73484546,8
3038,304,326,0.7038491,9
3039,304,269,0.6890456,10
3040,305,137,3.3971217,1
3041,305,124,2.8720977,2
3042,305,22,2.8598678,3
3043,305,483,2.8458588,4
3044,305,116,2.7452729,5
3045,305,213,2.7156928,6
3046,305,194,2.5190995,7
3047,305,283,2.5124435,8
3048,305,9,2.3866265,9
3049,305,603,2.3864286,10
3050,306,275,1.275973,1
3051,306,14,1.0314823,2
3052,306,137,0.9592679,3
3053,306,124,0.89097613,4
3054,306,50,0.879715,5
3055,306,1,0.87176085,6
3056,306,276,0.8509861,7
3057,306,237,0.8269799,8
3058,306,475,0.72165424,9
3059,306,9,0.69679826,10
3060,307,174,3.8576448,1
3061,307,89,3.354249,2
3062,307,176,3.109304,3
3063,307,95,2.7802677,4
3064,307,432,2.764806,5
3065,307,151,2.763606,6
3066,307,191,2.7237031,7
3067,307,98,2.7078965,8
3068,307,7,2.3211057,9
3069,307,202,2.3030808,10
3070,308,474,5.2415304,1
3071,308,427,4.292958,2
3072,308,187,4.217319,3
3073,308,527,3.7470348,4
3074,308,173,3.3776588,5
3075,308,188,3.3528092,6
3076,308,631,3.1468153,7
3077,308,478,3.1023915,8
3078,308,405,3.0994287,9
3079,308,136,3.044523,10
3080,309,313,0.8563641,1
3081,309,300,0.8250855,2
3082,309,302,0.7297501,3
3083,309,328,0.61906993,4
3084,309,272,0.60050076,5
3085,309,269,0.59648126,6
3086,309,307,0.5528416,7
3087,309,333,0.5157388,8
3088,309,326,0.5141364,9
3089,309,288,0.49436316,10
3090,310,1,0.8483233,1
3091,310,258,0.671826,2
3092,310,257,0.65881896,3
3093,310,100,0.6067334,4
3094,310,121,0.59231555,5
3095,310,151,0.54166615,6
3096,310,286,0.51898867,7
3097,310,7,0.51737416,8
3098,310,405,0.4541616,9
3099,310,174,0.44276473,10
3100,311,98,4.5229993,1
3101,311,566,4.3358765,2
3102,311,143,4.036689,3
3103,311,435,3.9543428,4
3104,311,427,3.3333523,5
3105,311,144,3.2448516,6
3106,311,95,3.0658252,7
3107,311,4,2.8272119,8
3108,311,313,2.789256,9
3109,311,153,2.7324002,10
3110,312,135,4.821018,1
3111,312,523,4.4872346,2
3112,312,133,4.171705,3
3113,312,168,3.7665145,4
3114,312,127,3.734108,5
3115,312,527,3.485023,6
3116,312,504,3.4410057,7
3117,312,497,3.3057783,8
3118,312,100,3.1807175,9
3119,312,517,3.1758468,10
3120,313,705,3.8518639,1
3121,313,99,3.6873424,2
3122,313,22,3.4376018,3
3123,313,510,3.4263287,4
3124,313,96,3.265793,5
3125,313,429,3.1981473,6
3126,313,173,2.9127388,7
3127,313,528,2.8506444,8
3128,313,200,2.8246586,9
3129,313,478,2.7396195,10
3130,314,95,3.3947659,1
3131,314,118,3.2512197,2
3132,314,692,3.2167597,3
3133,314,451,3.2017531,4
3134,314,732,3.1309488,5
3135,314,28,2.8648071,6
3136,314,471,2.8623273,7
3137,314,49,2.6939192,8
3138,314,404,2.6708577,9
3139,314,276,2.6289163,10
3140,315,64,2.4129703,1
3141,315,182,2.4023187,2
3142,315,98,2.3963833,3
3143,315,357,2.2760882,4
3144,315,174,2.1248784,5
3145,315,179,1.96873,6
3146,315,50,1.9389087,7
3147,315,11,1.9098645,8
3148,315,42,1.8984325,9
3149,315,268,1.8541452,10
3150,316,98,1.9079862,1
