,user_id,item_id,score,rank
2096,210,95,2.8059654,7
2097,210,143,2.7765498,8
2098,210,194,2.770767,9
2099,210,196,2.7100308,10
2100,211,50,0.9707188,1
2101,211,174,0.7181119,2
2102,211,121,0.71699095,3
2103,211,258,0.7071297,4
2104,211,313,0.64965177,5
2105,211,294,0.6364521,6
2106,211,237,0.6332141,7
2107,211,1,0.63147444,8
2108,211,515,0.62699914,9
2109,211,483,0.59367007,10
2110,212,98,0.65824395,1
2111,212,357,0.60862833,2
2112,212,64,0.6042934,3
2113,212,216,0.53629583,4
2114,212,69,0.522162,5
2115,212,174,0.5039162,6
2116,212,423,0.49935406,7
2117,212,483,0.48729375,8
2118,212,97,0.48119077,9
2119,212,127,0.4808809,10
2120,213,50,4.692126,1
2121,213,183,3.3438785,2
2122,213,9,3.1327498,3
2123,213,237,3.01688,4
2124,213,12,2.7421331,5
2125,213,89,2.7411594,6
2126,213,276,2.6518087,7
2127,213,22,2.6197352,8
2128,213,96,2.5736642,9
2129,213,423,2.5187492,10
2130,214,179,2.8439467,1
2131,214,197,2.408118,2
2132,214,286,2.4012437,3
2133,214,204,2.3818934,4
2134,214,124,2.3495498,5
2135,214,150,2.3376102,6
2136,214,474,2.3266718,7
2137,214,9,2.3083105,8
2138,214,514,2.3031285,9
2139,214,42,2.2241657,10
2140,215,173,2.8591282,1
2141,215,69,2.8470452,2
2142,215,135,2.6781082,3
2143,215,318,2.6763902,4
2144,215,79,2.5321534,5
2145,215,22,2.5275881,6
2146,215,1,2.5000913,7
2147,215,89,2.4554071,8
2148,215,96,2.2794633,9
2149,215,82,2.2104957,10
2150,216,12,4.0845475,1
2151,216,127,2.8749888,2
2152,216,173,2.8527446,3
2153,216,288,2.765029,4
2154,216,191,2.38399,5
2155,216,268,2.3430207,6
2156,216,180,2.3390944,7
2157,216,202,2.3086987,8
2158,216,179,2.2382991,9
2159,216,23,2.187401,10
2160,217,89,2.2585928,1
2161,217,228,2.1310654,2
2162,217,230,1.9949529,3
2163,217,227,1.814586,4
2164,217,117,1.813141,5
2165,217,265,1.7244714,6
2166,217,161,1.7193375,7
2167,217,431,1.6911576,8
2168,217,229,1.6715362,9
2169,217,68,1.4929752,10
2170,218,174,1.2784884,1
2171,218,89,1.1626785,2
2172,218,50,1.1570859,3
2173,218,195,1.1491827,4
2174,218,172,1.1482412,5
2175,218,127,1.1393595,6
2176,218,12,1.1219263,7
2177,218,179,1.1094564,8
2178,218,182,1.1001856,9
2179,218,474,1.09694,10
2180,219,238,0.35186496,1
2181,219,475,0.3173285,2
2182,219,168,0.29114828,3
2183,219,185,0.28814402,4
2184,219,209,0.28447738,5
2185,219,175,0.28290442,6
2186,219,56,0.28000492,7
2187,219,47,0.27853784,8
2188,219,100,0.27514687,9
2189,219,268,0.27232516,10
2190,220,313,1.3448192,1
2191,220,258,1.2493638,2
2192,220,302,1.103295,3
2193,220,300,1.0163949,4
2194,220,272,0.99135303,5
2195,220,268,0.9061554,6
2196,220,328,0.8783672,7
2197,220,307,0.7763051,8
2198,220,315,0.7583766,9
2199,220,326,0.68294835,10
2200,221,11,2.9529855,1
2201,221,127,2.91728,2
2202,221,195,2.8744352,3
2203,221,182,2.857088,4
2204,221,22,2.6542356,5
2205,221,172,2.5388381,6
2206,221,168,2.257934,7
2207,221,187,2.2421978,8
2208,221,233,2.21773,9
2209,221,68,2.148045,10
2210,222,22,5.217788,1
2211,222,173,4.0744877,2
2212,222,684,3.3680902,3
2213,222,143,3.3339162,4
2214,222,55,3.2137904,5
2215,222,273,3.0935757,6
2216,222,203,2.8407376,7
2217,222,42,2.777556,8
2218,222,235,2.54546,9
2219,222,660,2.5392058,10
2220,223,1,2.70905,1
2221,223,237,2.6542182,2
2222,223,15,2.5495868,3
2223,223,50,2.193093,4
2224,223,181,1.909481,5
2225,223,100,1.79251,6
2226,223,471,1.7060407,7
2227,223,748,1.6720257,8
2228,223,258,1.6026931,9
2229,223,845,1.5274582,10
2230,224,215,2.2045877,1
2231,224,272,2.0686865,2
2232,224,98,2.058307,3
2233,224,288,1.993473,4
2234,224,735,1.9638389,5
2235,224,471,1.8989878,6
2236,224,88,1.8181955,7
2237,224,9,1.8001497,8
2238,224,64,1.7637467,9
2239,224,739,1.7474148,10
2240,225,357,0.9421029,1
2241,225,483,0.9310242,2
2242,225,127,0.88995403,3
2243,225,427,0.84822255,4
2244,225,496,0.84795594,5
2245,225,174,0.8192638,6
2246,225,50,0.79347146,7
2247,225,197,0.7810932,8
2248,225,132,0.7796661,9
2249,225,318,0.7622714,10
2250,226,50,1.616431,1
2251,226,100,1.5825572,2
2252,226,98,1.276073,3
2253,226,127,1.1674894,4
2254,226,181,1.1573602,5
2255,226,475,1.0363287,6
2256,226,258,1.0315015,7
2257,226,175,1.0149897,8
2258,226,137,0.9938353,9
2259,226,168,0.98701453,10
2260,227,237,2.024553,1
2261,227,111,1.6507972,2
2262,227,7,1.6324817,3
2263,227,1,1.6244353,4
2264,227,475,1.6187778,5
2265,227,121,1.5992686,6
2266,227,275,1.4630277,7
2267,227,257,1.447809,8
2268,227,282,1.4095107,9
2269,227,742,1.3807251,10
2270,228,98,0.5329221,1
2271,228,357,0.4626685,2
2272,228,318,0.45896417,3
2273,228,268,0.44864947,4
2274,228,258,0.44516698,5
2275,228,302,0.4224165,6
2276,228,69,0.40817803,7
2277,228,272,0.4026884,8
2278,228,333,0.3933705,9
2279,228,286,0.38805872,10
2280,229,258,0.95778096,1
2281,229,302,0.8625084,2
2282,229,300,0.85203856,3
2283,229,272,0.8092967,4
2284,229,269,0.7620245,5
2285,229,333,0.6933805,6
2286,229,307,0.64608943,7
2287,229,268,0.61096483,8
2288,229,340,0.59884274,9
2289,229,326,0.5880333,10
2290,230,50,4.5627613,1
2291,230,318,3.41218,2
2292,230,173,2.9086003,3
2293,230,196,2.827627,4
2294,230,133,2.7915268,5
2295,230,210,2.7807171,6
2296,230,15,2.7461123,7
2297,230,191,2.6957877,8
2298,230,483,2.6685956,9
2299,230,215,2.6633873,10
2300,231,117,0.88964534,1
2301,231,1,0.8792187,2
2302,231,50,0.7922563,3
2303,231,237,0.74766415,4
2304,231,118,0.7215002,5
2305,231,222,0.6826012,6
2306,231,257,0.6482418,7
2307,231,742,0.6410899,8
2308,231,100,0.6166759,9
2309,231,125,0.60803175,10
2310,232,174,2.917137,1
2311,232,168,2.4903917,2
2312,232,173,2.2565672,3
2313,232,64,2.2394817,4
2314,232,258,2.2300088,5
2315,232,12,2.087052,6
2316,232,238,2.059657,7
2317,232,216,2.0299027,8
2318,232,427,2.0101783,9
2319,232,134,1.9899547,10
2320,233,98,3.6419003,1
2321,233,69,3.3723412,2
2322,233,174,3.28269,3
2323,233,132,3.0598035,4
2324,233,427,2.9584417,5
2325,233,496,2.8153853,6
2326,233,134,2.5444536,7
2327,233,28,2.5179944,8
2328,233,480,2.4453504,9
2329,233,172,2.3504117,10
2330,234,514,5.1675553,1
2331,234,509,3.3729177,2
2332,234,275,3.3617747,3
2333,234,529,3.2734733,4
2334,234,203,3.1151984,5
2335,234,633,2.982868,6
2336,234,121,2.9765718,7
2337,234,648,2.8384874,8
2338,234,487,2.8136933,9
2339,234,632,2.6912584,10
2340,235,172,2.2155106,1
2341,235,89,2.1802557,2
2342,235,127,2.0674999,3
2343,235,173,2.008137,4
2344,235,168,2.0059423,5
2345,235,210,1.9845866,6
2346,235,435,1.9693422,7
2347,235,98,1.9292266,8
2348,235,204,1.8744103,9
2349,235,199,1.8056332,10
2350,236,357,3.2362068,1
2351,236,1,2.9755461,2
2352,236,300,2.490065,3
2353,236,22,2.4107037,4
2354,236,215,2.3483758,5
2355,236,197,2.3467276,6
2356,236,121,2.265761,7
2357,236,258,2.2337668,8
2358,236,234,2.0945284,9
2359,236,527,2.045352,10
2360,237,50,1.6964241,1
2361,237,603,1.6476606,2
2362,237,98,1.5293267,3
2363,237,135,1.5237626,4
2364,237,480,1.5050466,5
2365,237,427,1.4991618,6
2366,237,479,1.4830745,7
2367,237,56,1.4783158,8
2368,237,654,1.4609177,9
2369,237,194,1.4456525,10
2370,238,1,1.1303782,1
2371,238,121,1.0327734,2
2372,238,50,1.0153949,3
2373,238,117,0.9974493,4
2374,238,15,0.8292663,5
2375,238,125,0.7500485,6
2376,238,742,0.7397,7
2377,238,222,0.7319451,8
2378,238,25,0.70117074,9
2379,238,100,0.6912621,10
2380,239,197,3.4520104,1
2381,239,23,3.4110518,2
2382,239,191,3.3300068,3
2383,239,357,3.1507752,4
2384,239,127,3.0440927,5
2385,239,480,3.0157928,6
2386,239,211,2.8796072,7
2387,239,657,2.7493217,8
2388,239,435,2.7455952,9
2389,239,170,2.6787987,10
2390,240,258,1.7976068,1
2391,240,328,1.4480388,2
2392,240,269,1.3988194,3
2393,240,333,1.3696241,4
2394,240,307,1.2136794,5
2395,240,315,1.1826992,6
2396,240,268,1.1765854,7
2397,240,340,1.1374077,8
2398,240,326,1.1233424,9
2399,240,294,1.0619586,10
2400,241,258,1.371761,1
2401,241,272,1.14958,2
2402,241,302,1.1487696,3
2403,241,328,1.116565,4
2404,241,269,1.0212418,5
2405,241,333,1.013055,6
2406,241,315,0.87378746,7
2407,241,326,0.87157744,8
2408,241,288,0.7994795,9
2409,241,340,0.79015946,10
2410,242,275,0.35117808,1
2411,242,15,0.3482734,2
2412,242,117,0.33085984,3
2413,242,121,0.32827514,4
2414,242,111,0.31919727,5
2415,242,258,0.29953066,6
2416,242,50,0.29882008,7
2417,242,286,0.29822803,8
2418,242,100,0.29284203,9
2419,242,25,0.29249823,10
2420,243,70,2.1268501,1
2421,243,216,1.833374,2
2422,243,9,1.7903928,3
2423,243,100,1.7089659,4
2424,243,213,1.596696,5
2425,243,582,1.5698755,6
2426,243,286,1.5467911,7
2427,243,462,1.5028226,8
2428,243,88,1.4758034,9
2429,243,170,1.4334292,10
2430,244,98,4.643246,1
2431,244,12,3.5207555,2
2432,244,423,3.3898733,3
2433,244,11,3.2534864,4
2434,244,143,3.2140849,5
2435,244,15,3.0222547,6
2436,244,202,3.0089624,7
2437,244,288,2.9580226,8
2438,244,25,2.8712814,9
2439,244,172,2.828991,10
2440,245,1,0.94371617,1
2441,245,121,0.7455166,2
2442,245,257,0.70877564,3
2443,245,117,0.5930517,4
2444,245,7,0.570839,5
2445,245,405,0.56050867,6
2446,245,118,0.50830996,7
2447,245,100,0.4767615,8
2448,245,258,0.44972447,9
2449,245,25,0.43946677,10
2450,246,168,3.3882508,1
2451,246,7,2.7189655,2
2452,246,91,2.4532614,3
2453,246,222,2.4269152,4
2454,246,82,2.3654027,5
2455,246,183,2.3587883,6
2456,246,200,2.3315701,7
2457,246,186,2.2130249,8
2458,246,28,2.149307,9
2459,246,234,2.1332774,10
2460,247,222,1.0440278,1
2461,247,286,0.9728035,2
2462,247,300,0.92648846,3
2463,247,313,0.91583365,4
2464,247,275,0.87695086,5
2465,247,7,0.8619499,6
2466,247,269,0.82073593,7
2467,247,174,0.8101229,8
2468,247,294,0.80678034,9
2469,247,173,0.7937737,10
2470,248,181,2.435517,1
2471,248,100,2.158474,2
2472,248,56,2.0887597,3
2473,248,222,1.7514395,4
2474,248,183,1.7476772,5
2475,248,195,1.724135,6
2476,248,258,1.4849972,7
2477,248,357,1.4649982,8
2478,248,144,1.3820349,9
2479,248,135,1.3658831,10
2480,249,127,4.523135,1
2481,249,475,3.7851567,2
2482,249,79,3.5139186,3
2483,249,22,3.2970278,4
2484,249,204,3.2256935,5
2485,249,176,3.065513,6
2486,249,276,2.9788985,7
2487,249,182,2.8431687,8
2488,249,153,2.5743344,9
2489,249,151,2.5696025,10
2490,250,168,2.781185,1
2491,250,200,2.6938012,2
2492,250,172,2.5884988,3
2493,250,268,2.5232573,4
2494,250,185,2.4835103,5
2495,250,294,2.430079,6
2496,250,174,2.3922617,7
2497,250,173,2.3497949,8
2498,250,127,2.3259065,9
2499,250,286,2.2800283,10
2500,251,50,3.4666824,1
2501,251,237,2.843269,2
2502,251,222,2.5125866,3
2503,251,127,2.2712586,4
2504,251,546,2.0493271,5
2505,251,276,1.9216334,6
2506,251,274,1.6496357,7
2507,251,273,1.64412,8
2508,251,9,1.6085297,9
2509,251,284,1.5942451,10
2510,252,276,0.79179776,1
2511,252,237,0.789977,2
2512,252,286,0.75715184,3
2513,252,50,0.7493845,4
2514,252,258,0.7349769,5
2515,252,1,0.6828804,6
2516,252,117,0.6677126,7
2517,252,127,0.65235865,8
2518,252,475,0.6441023,9
2519,252,14,0.6218884,10
2520,253,174,3.3478796,1
2521,253,181,3.0165749,2
2522,253,69,2.6944027,3
2523,253,172,2.6801233,4
2524,253,127,2.575194,5
2525,253,204,2.536823,6
2526,253,423,2.2984066,7
2527,253,210,2.2404857,8
2528,253,28,2.2215796,9
2529,253,357,2.2105334,10
2530,254,50,3.7978673,1
2531,254,173,2.7162137,2
2532,254,95,2.6024077,3
2533,254,185,2.2393188,4
2534,254,294,2.1672418,5
2535,254,91,2.1344848,6
2536,254,215,2.0464282,7
2537,254,79,2.0457616,8
2538,254,660,1.986494,9
2539,254,191,1.9709835,10
2540,255,313,1.4756607,1
2541,255,183,1.4037968,2
2542,255,333,1.3533715,3
2543,255,176,1.3203928,4
2544,255,742,1.268396,5
2545,255,164,1.2652756,6
2546,255,286,1.257343,7
2547,255,50,1.1607425,8
2548,255,436,1.1234944,9
2549,255,151,1.1016282,10
2550,256,273,3.5176065,1
2551,256,281,3.293148,2
2552,256,241,3.1930726,3
2553,256,111,3.1043208,4
2554,256,25,3.0778978,5
2555,256,62,2.802829,6
2556,256,144,2.785256,7
2557,256,176,2.678489,8
2558,256,470,2.659811,9
2559,256,651,2.6403673,10
2560,257,100,1.5710444,1
2561,257,116,1.5416065,2
2562,257,283,1.4908041,3
2563,257,7,1.4336512,4
2564,257,9,1.3797495,5
2565,257,302,1.379031,6
2566,257,13,1.3778616,7
2567,257,83,1.3481565,8
2568,257,124,1.3368524,9
2569,257,213,1.2686765,10
2570,258,258,1.2562526,1
2571,258,272,1.1113517,2
2572,258,328,1.104777,3
2573,258,302,1.07492,4
2574,258,286,1.0604434,5
2575,258,333,0.9689219,6
2576,258,269,0.92545587,7
2577,258,307,0.887381,8
2578,258,748,0.82517797,9
2579,258,294,0.81485486,10
2580,259,50,1.8762915,1
2581,259,1,1.5035737,2
2582,259,258,1.4423128,3
2583,259,100,1.2673951,4
2584,259,7,1.2362959,5
2585,259,257,1.1993258,6
2586,259,222,1.1842848,7
2587,259,151,1.0580211,8
2588,259,313,0.9639564,9
2589,259,300,0.9605275,10
2590,260,313,1.1201438,1
2591,260,258,0.8998262,2
2592,260,302,0.85592276,3
2593,260,328,0.8102784,4
2594,260,286,0.77894574,5
2595,260,333,0.74140674,6
2596,260,269,0.6925516,7
2597,260,315,0.6364352,8
2598,260,332,0.58781934,9
2599,260,751,0.5839369,10
2600,261,313,1.4661651,1
2601,261,258,1.3297415,2
2602,261,328,1.1384174,3
2603,261,333,1.0634071,4
2604,261,286,0.9857642,5
2605,261,272,0.9471959,6
2606,261,302,0.89991385,7
2607,261,307,0.8766558,8
2608,261,323,0.87299955,9
2609,261,332,0.7372118,10
2610,262,196,2.6629615,1
2611,262,151,2.5473192,2
2612,262,215,2.5128248,3
2613,262,173,2.4734113,4
2614,262,88,2.473065,5
2615,262,97,2.3742301,6
2616,262,168,2.3660378,7
2617,262,357,2.1624348,8
2618,262,202,2.1503892,9
2619,262,25,1.9667377,10
2620,263,172,3.9853961,1
2621,263,427,3.0220017,2
2622,263,97,3.015764,3
2623,263,183,2.9306765,4
2624,263,191,2.912035,5
2625,263,173,2.860119,6
2626,263,216,2.6272268,7
2627,263,187,2.5818596,8
2628,263,603,2.542792,9
2629,263,313,2.5352101,10
2630,264,151,2.3078797,1
2631,264,50,2.270854,2
2632,264,191,2.2072616,3
2633,264,135,2.2060318,4
2634,264,154,2.1899233,5
2635,264,268,2.10617,6
2636,264,357,2.0925727,7
2637,264,89,2.0804336,8
2638,264,134,1.9979733,9
2639,264,180,1.9508908,10
2640,265,121,2.228194,1
2641,265,237,2.056087,2
2642,265,405,1.8082352,3
2643,265,125,1.6420436,4
2644,265,127,1.6152749,5
2645,265,257,1.5639315,6
2646,265,546,1.4716818,7
2647,265,276,1.4549404,8
2648,265,300,1.4507561,9
2649,265,25,1.384827,10
2650,266,286,0.76358294,1
2651,266,100,0.66330427,2
2652,266,302,0.58886427,3
2653,266,258,0.58646464,4
2654,266,269,0.5854855,5
2655,266,237,0.54002565,6
2656,266,475,0.5083023,7
2657,266,275,0.49130294,8
2658,266,14,0.47727364,9
2659,266,288,0.43551704,10
2660,267,96,5.2845635,1
2661,267,79,4.312644,2
2662,267,50,3.8311725,3
2663,267,173,3.7650294,4
2664,267,11,3.7146637,5
2665,267,55,3.4612043,6
2666,267,226,3.4436958,7
2667,267,4,3.3988192,8
2668,267,684,2.9695406,9
2669,267,184,2.9465458,10
2670,268,175,4.1862874,1
2671,268,431,3.2860808,2
2672,268,202,3.2561812,3
2673,268,22,2.902142,4
2674,268,109,2.754556,5
2675,268,367,2.527745,6
2676,268,81,2.3307166,7
2677,268,919,2.3109443,8
2678,268,271,2.2432723,9
2679,268,28,2.2000024,10
2680,269,234,3.6622174,1
2681,269,12,3.5609212,2
2682,269,47,3.519174,3
2683,269,480,3.473168,4
2684,269,9,3.2706065,5
2685,269,443,3.0990336,6
2686,269,223,3.0839012,7
2687,269,32,2.8432975,8
2688,269,203,2.6221137,9
2689,269,178,2.5076725,10
2690,270,9,2.9050956,1
2691,270,151,2.6713414,2
2692,270,100,2.4609604,3
2693,270,436,2.2490647,4
2694,270,89,2.223645,5
2695,270,52,2.1825526,6
2696,270,660,2.1559453,7
2697,270,91,2.070115,8
2698,270,228,2.0556993,9
2699,270,405,2.0443711,10
2700,271,483,4.65925,1
2701,271,211,3.4469678,2
2702,271,86,3.3981214,3
2703,271,213,3.2907238,4
2704,271,143,3.1778517,5
2705,271,14,3.1524417,6
2706,271,514,3.1471517,7
2707,271,655,3.066247,8
2708,271,482,3.062026,9
2709,271,684,2.8486772,10
2710,272,64,2.410167,1
2711,272,357,2.2525907,2
2712,272,318,2.2426708,3
2713,272,180,1.9527482,4
2714,272,182,1.9503036,5
2715,272,22,1.8974079,6
2716,272,195,1.8769099,7
2717,272,168,1.818062,8
2718,272,135,1.7069268,9
2719,272,483,1.6939065,10
2720,273,313,0.7711019,1
2721,273,302,0.73865646,2
2722,273,269,0.68760896,3
2723,273,272,0.6573268,4
2724,273,286,0.63627666,5
2725,273,258,0.58218277,6
2726,273,300,0.57777,7
2727,273,315,0.5226844,8
2728,273,268,0.48022422,9
2729,273,316,0.47673053,10
2730,274,121,3.5295691,1
2731,274,742,2.769053,2
2732,274,7,2.4551458,3
2733,274,222,2.4016771,4
2734,274,151,2.3791249,5
2735,274,127,2.199287,6
2736,274,257,2.1353452,7
2737,274,286,1.9965096,8
2738,274,284,1.9734042,9
2739,274,546,1.9207339,10
2740,275,172,2.7083256,1
2741,275,173,2.3785622,2
2742,275,82,2.3377757,3
2743,275,176,2.1510127,4
2744,275,168,2.0990925,5
2745,275,258,2.0653007,6
2746,275,195,2.0398743,7
2747,275,183,2.031098,8
2748,275,151,1.8970551,9
2749,275,204,1.8750836,10
2750,276,294,4.058987,1
2751,276,64,4.0386314,2
2752,276,188,3.8682415,3
2753,276,181,3.8154812,4
2754,276,93,3.6906083,5
2755,276,90,3.4037707,6
2756,276,208,3.1306813,7
2757,276,132,2.9377952,8
2758,276,129,2.8753603,9
2759,276,216,2.8481584,10
2760,277,117,2.3147724,1
2761,277,121,2.1534712,2
2762,277,405,1.9131389,3
2763,277,15,1.7779428,4
2764,277,127,1.6830657,5
2765,277,475,1.6670859,6
2766,277,125,1.6128125,7
2767,277,118,1.5833889,8
2768,277,275,1.4877737,9
2769,277,546,1.4238011,10
2770,278,313,0.7690432,1
2771,278,258,0.7615722,2
2772,278,286,0.75913256,3
2773,278,300,0.66300136,4
2774,278,272,0.6254126,5
2775,278,50,0.5953421,6
2776,278,174,0.5608628,7
2777,278,268,0.48904404,8
2778,278,315,0.48123923,9
2779,278,181,0.46825248,10
2780,279,168,5.330357,1
2781,279,96,3.9901624,2
2782,279,89,3.9576619,3
2783,279,72,3.4944603,4
2784,279,746,3.4838045,5
2785,279,430,3.4721534,6
2786,279,298,3.2185676,7
2787,279,568,3.2064698,8
2788,279,91,3.0538814,9
2789,279,1016,2.9705029,10
2790,280,97,3.6426916,1
2791,280,64,3.5856402,2
2792,280,28,3.5433252,3
2793,280,121,3.2958448,4
2794,280,196,3.270533,5
2795,280,204,3.2513356,6
2796,280,143,3.1450124,7
2797,280,15,3.1392214,8
2798,280,356,2.731977,9
2799,280,732,2.601254,10
2800,281,313,1.3711588,1
2801,281,328,1.009855,2
2802,281,333,0.9306222,3
2803,281,286,0.9077924,4
2804,281,272,0.8986068,5
2805,281,302,0.8871367,6
2806,281,294,0.8435208,7
2807,281,307,0.8229983,8
2808,281,326,0.771001,9
2809,281,269,0.7252193,10
2810,282,313,1.4426572,1
2811,282,300,1.1443878,2
2812,282,286,1.1051415,3
2813,282,272,1.0077279,4
2814,282,328,0.9810257,5
2815,282,333,0.97958297,6
2816,282,268,0.91593486,7
2817,282,340,0.8234311,8
2818,282,326,0.7629889,9
2819,282,315,0.7605557,10
2820,283,50,1.9073391,1
2821,283,1,1.7631476,2
2822,283,172,1.7098097,3
2823,283,181,1.5906678,4
2824,283,174,1.3920739,5
2825,283,257,1.371422,6
2826,283,153,1.291226,7
2827,283,419,1.286537,8
2828,283,210,1.268465,9
2829,283,169,1.2510574,10
2830,284,300,2.58892,1
2831,284,286,2.4665463,2
2832,284,328,2.2180169,3
2833,284,340,1.9016702,4
2834,284,316,1.7755395,5
2835,284,301,1.7728128,6
2836,284,332,1.7238166,7
2837,284,326,1.7163678,8
2838,284,327,1.5532312,9
2839,284,271,1.5077455,10
2840,285,50,1.4632069,1
2841,285,181,1.1068288,2
2842,285,98,1.0750718,3
2843,285,294,0.95337063,4
2844,285,302,0.9441682,5
2845,285,333,0.93102956,6
2846,285,328,0.91851133,7
2847,285,268,0.87435466,8
2848,285,272,0.8595084,9
2849,285,174,0.8441818,10
2850,286,154,3.5175571,1
2851,286,238,3.4919837,2
2852,286,222,3.361364,3
2853,286,313,3.1293106,4
2854,286,28,3.0258338,5
2855,286,8,2.997937,6
2856,286,71,2.9519944,7
2857,286,283,2.805896,8
2858,286,109,2.6450963,9
2859,286,286,2.6421134,10
2860,287,7,2.2022088,1
2861,287,127,2.1437657,2
2862,287,258,2.1303,3
2863,287,475,2.0854058,4
2864,287,288,2.0220582,5
2865,287,151,1.8846972,6
2866,287,405,1.7327223,7
2867,287,111,1.6540196,8
2868,287,15,1.6289397,9
2869,287,300,1.6054349,10
2870,288,181,2.3621368,1
2871,288,313,2.2484593,2
2872,288,56,2.1838405,3
2873,288,483,2.0043898,4
2874,288,172,1.9344956,5
2875,288,135,1.9141314,6
2876,288,423,1.8991307,7
2877,288,79,1.8710151,8
2878,288,187,1.8577162,9
2879,288,302,1.8466853,10
2880,289,405,0.90523994,1
2881,289,257,0.80790746,2
2882,289,742,0.79672647,3
2883,289,118,0.78368455,4
2884,289,100,0.76352537,5
2885,289,237,0.7334258,6
2886,289,50,0.7288055,7
2887,289,546,0.72053975,8
2888,289,222,0.67535263,9
2889,289,125,0.67099893,10
2890,290,173,3.6711016,1
2891,290,71,3.2488587,2
2892,290,79,3.1398098,3
2893,290,195,3.0107598,4
2894,290,96,2.833345,5
2895,290,186,2.3337724,6
2896,290,294,2.3127103,7
2897,290,215,2.3109014,8
2898,290,258,2.1911497,9
2899,290,194,1.9926002,10
2900,291,42,4.021884,1
2901,291,7,3.7004614,2
2902,291,182,3.642899,3
2903,291,68,3.367979,4
2904,291,150,3.2854686,5
2905,291,433,3.0967147,6
2906,291,161,3.0468695,7
2907,291,186,3.0305173,8
2908,291,559,2.9486272,9
2909,291,746,2.9027479,10
2910,292,100,4.3285713,1
2911,292,89,3.096206,2
2912,292,172,2.9630313,3
2913,292,183,2.700526,4
2914,292,474,2.5930583,5
2915,292,176,2.5930412,6
2916,292,121,2.5766954,7
2917,292,357,2.4235883,8
2918,292,257,2.4205127,9
2919,292,175,2.4117613,10
2920,293,79,4.168157,1
2921,293,318,4.090265,2
2922,293,197,3.5472867,3
2923,293,132,3.5075817,4
2924,293,191,3.499197,5
2925,293,9,3.203408,6
2926,293,58,3.0798523,7
2927,293,496,3.0158272,8
2928,293,475,2.9164464,9
2929,293,276,2.9071066,10
2930,294,288,4.5245166,1
2931,294,302,3.253594,2
2932,294,222,3.0794306,3
2933,294,25,2.596396,4
2934,294,272,2.551559,5
2935,294,678,2.5211515,6
2936,294,15,2.255761,7
2937,294,591,2.2235458,8
2938,294,685,2.191225,9
2939,294,326,2.1884673,10
2940,295,173,4.5294423,1
2941,295,28,4.074435,2
2942,295,432,3.5537682,3
2943,295,393,3.4045854,4
2944,295,151,3.134689,5
2945,295,176,3.0305235,6
2946,295,234,2.9813728,7
2947,295,732,2.9020145,8
2948,295,135,2.8840168,9
2949,295,568,2.8141558,10
2950,296,174,3.696296,1
2951,296,286,3.5677736,2
2952,296,275,3.2332914,3
2953,296,12,2.8546433,4
2954,296,603,2.7537072,5
2955,296,302,2.634794,6
2956,296,197,2.6338344,7
2957,296,300,2.614046,8
2958,296,273,2.6088562,9
2959,296,405,2.5968668,10
2960,297,172,4.116413,1
2961,297,127,3.793007,2
2962,297,286,3.3297668,3
2963,297,318,2.9007733,4
2964,297,313,2.647319,5
2965,297,121,2.6372478,6
2966,297,9,2.5655458,7
2967,297,408,2.5396802,8
2968,297,276,2.5156596,9
2969,297,216,2.5078046,10
2970,298,98,3.56569,1
2971,298,64,3.5041654,2
2972,298,191,3.0898526,3
2973,298,480,3.0493972,4
2974,298,100,3.0220315,5
2975,298,135,2.9871986,6
2976,298,216,2.9337068,7
2977,298,15,2.9020314,8
2978,298,173,2.6632047,9
2979,298,136,2.489777,10
2980,299,269,4.473613,1
2981,299,124,3.992626,2
2982,299,116,3.7924721,3
2983,299,8,3.4978495,4
2984,299,172,3.39709,5
2985,299,709,3.3085008,6
2986,299,268,3.0215402,7
2987,299,382,2.926832,8
2988,299,258,2.7327552,9
2989,299,428,2.7159534,10
2990,300,300,0.41343406,1
2991,300,258,0.3867783,2
2992,300,313,0.37513626,3
2993,300,294,0.3725172,4
2994,300,50,0.35116166,5
2995,300,288,0.30671874,6
2996,300,333,0.30393004,7
2997,300,748,0.3002739,8
2998,300,181,0.28715625,9
2999,300,117,0.28462467,10
3000,301,174,5.154653,1
3001,301,172,4.8922215,2
3002,301,202,3.8129117,3
3003,301,234,3.4208176,4
3004,301,188,2.846764,5
3005,301,125,2.732855,6
3006,301,55,2.7291698,7
3007,301,257,2.705919,8
3008,301,200,2.5804973,9
3009,301,238,2.5573926,10
3010,302,313,0.7998694,1
3011,302,300,0.69967335,2
3012,302,286,0.61220336,3
3013,302,302,0.5406873,4
3014,302,272,0.5280427,5
3015,302,333,0.51746064,6
3016,302,269,0.4749309,7
3017,302,288,0.4542369,8
3018,302,326,0.45380437,9
3019,302,748,0.44163752,10
3020,303,154,3.9387207,1
3021,303,175,3.9046156,2
3022,303,393,3.754491,3
3023,303,68,3.6583579,4
3024,303,411,3.51121,5
3025,303,180,3.4486089,6
3026,303,89,3.3298676,7
3027,303,732,3.3115616,8
3028,303,196,3.2373083,9
3029,303,66,3.13486,10
3030,304,300,0.70415425,1
3031,304,294,0.6585282,2
3032,304,117,0.6516616,3
3033,304,258,0.63182974,4
3034,304,313,0.6256641,5
3035,304,121,0.58412755,6
3036,304,286,0.55024683,7
3037,304,1,0.54393667,8
